,次数中心性,媒介中心性,PageRank
534,0.00133422281521014,7.396994203376521e-05,0.00041591751665138267
535,0.00333555703802535,0.002044678842390881,0.0008636269715420539
536,0.00133422281521014,0.00045194456406971007,0.0006433114986387069
537,0.00133422281521014,0.00011664266767167371,0.0006267661277250785
538,0.00133422281521014,0.00039813963077683565,0.00035337932978590336
539,0.00066711140760507,0.00023878989987482065,0.00028646515814990204
540,0.00333555703802535,0.0012945951080564273,0.000773224850575901
541,0.00133422281521014,0.0002335016918969061,0.0004714012428320342
542,0.00266844563042028,0.0014474900714999952,0.0007721609972612368
543,0.00600400266844563,0.005337032712629456,0.0013589658560441856
544,0.00133422281521014,0.001065807852382744,0.00037186758807858746
545,0.0,0.0,0.0001122082585418489
546,0.00133422281521014,0.00035596617452506035,0.00022574310723306014
547,0.0,0.0,0.0001122082585418489
548,0.00133422281521014,5.711157991072939e-05,0.0004111910769770088
549,0.00066711140760507,0.0004622574373124584,0.0002075852784000434
550,0.0,0.0,0.0001122082585418489
551,0.00066711140760507,0.0004983349379271627,0.0003509103917602929
552,0.00133422281521014,0.00013822013454812228,0.0006229441140673955
553,0.0,0.0,0.0001122082585418489
554,0.00266844563042028,0.0011572022833840135,0.0009261599179340083
555,0.00066711140760507,9.505207768649921e-05,0.00028694534071118283
556,0.00200133422281521,0.001163031576245613,0.0007389773996662387
557,0.00200133422281521,0.0008047444224861973,0.00042785183890166193
558,0.00200133422281521,0.0017195131026851614,0.0008304905810345218
559,0.00200133422281521,0.0009104605311824155,0.00030941863948565274
560,0.0,0.0,0.0001122082585418489
561,0.00200133422281521,0.001235088345043216,0.0009108264325430973
562,0.00400266844563042,0.0014669026523328541,0.00081319075471114
563,0.0,0.0,0.0001122082585418489
564,0.0,0.0,0.0001122082585418489
565,0.00066711140760507,0.0,0.00034860338180941255
566,0.0,0.0,0.0001122082585418489
567,0.00133422281521014,0.0006042080590255693,0.0003496966133521916
568,0.0,0.0,0.0001122082585418489
569,0.0,0.0,0.0001122082585418489
570,0.00133422281521014,0.00020294393003007978,0.00041716391533255353
571,0.0,0.0,0.0001122082585418489
572,0.0,0.0,0.0001122082585418489
573,0.0,0.0,0.0001122082585418489
574,0.00266844563042028,0.001305918468532825,0.0006772204079702863
575,0.0,0.0,0.0001122082585418489
576,0.0,0.0,0.0001122082585418489
577,0.00133422281521014,0.00013110389138641662,0.0005010030538974375
578,0.00066711140760507,7.890494817010981e-05,0.00033647482680042594
579,0.00400266844563042,0.003554760858159117,0.0014231693667541463
580,0.00200133422281521,0.0011626601614300946,0.0010465983454225765
581,0.00266844563042028,0.0015756457698540736,0.0006153453957608911
582,0.00133422281521014,0.00020067833981987545,0.0004844211755395038
583,0.00133422281521014,0.0005185759545558686,0.00030861289438822753
584,0.00200133422281521,0.00036454876069029506,0.0005213961667728954
585,0.00133422281521014,0.00017541723893427306,0.00037070958537717354
586,0.0,0.0,0.0001122082585418489
587,0.00133422281521014,0.0011145057930252646,0.0006504985427156821
588,0.00400266844563042,0.0009787467876863393,0.0009071985506712641
589,0.00133422281521014,0.00021351884579865315,0.00041742255499642835
590,0.00133422281521014,0.0001833876643038017,0.0006636714046070698
591,0.00066711140760507,3.747205008934502e-05,0.00019012243542826325
592,0.00066711140760507,0.0,0.00048238268829734393
593,0.00066711140760507,5.4440075758792835e-05,0.0002185175560065168
594,0.0,0.0,0.0001122082585418489
595,0.00200133422281521,0.00029556547236253203,0.0005040900900759598
596,0.0,0.0,0.0001122082585418489
597,0.00400266844563042,0.002666118328137608,0.0010874902233338106
598,0.0,0.0,0.0001122082585418489
599,0.00333555703802535,0.0028262238329243698,0.000958803268704754
600,0.00200133422281521,0.0003620724047419263,0.00044029463775098525
601,0.0,0.0,0.0001122082585418489
602,0.00066711140760507,0.00020829350020010293,0.0002761005069738906
603,0.0,0.0,0.0001122082585418489
604,0.0,0.0,0.0001122082585418489
605,0.0,0.0,0.0001122082585418489
606,0.0,0.0,0.0001122082585418489
607,0.00333555703802535,0.0018635084005098888,0.0008427999250061638
608,0.00200133422281521,0.0006532277074856243,0.0008547190893191127
609,0.0,0.0,0.0001122082585418489
610,0.0,0.0,0.0001122082585418489
611,0.0,0.0,0.0001122082585418489
612,0.0,0.0,0.0001122082585418489
613,0.0,0.0,0.0001122082585418489
614,0.00066711140760507,0.00015021855350974043,0.00033076181076169275
615,0.00200133422281521,0.0012670967535610609,0.0006156831003567152
616,0.0,0.0,0.0001122082585418489
617,0.00200133422281521,0.0005523225924386552,0.000843624185037784
618,0.00133422281521014,0.0005924321299587672,0.0004952920383839968
619,0.0,0.0,0.0001122082585418489
620,0.0,0.0,0.0001122082585418489
621,0.0,0.0,0.0001122082585418489
622,0.00200133422281521,0.0006574628458471444,0.0006246629219910044
623,0.00066711140760507,0.00015330788003605218,0.0004187788889426564
624,0.00200133422281521,0.000422457401266123,0.0006549029609346109
625,0.00333555703802535,0.0026337789320039877,0.0009085802032510152
626,0.00200133422281521,0.0005848844383808655,0.000622917233524244
627,0.00133422281521014,0.001184265162725981,0.000541722672192089
628,0.00066711140760507,0.00023694866329403985,0.000368795731180735
629,0.0,0.0,0.0001122082585418489
630,0.00066711140760507,0.00016168790104429366,0.00024320150164759837
631,0.00333555703802535,0.000807661045595727,0.0005948684055418603
632,0.0,0.0,0.0001122082585418489
633,0.00200133422281521,0.0022510469084674935,0.00036579590858529384
634,0.00066711140760507,0.0,0.0004222265918756443
635,0.0,0.0,0.0001122082585418489
636,0.00066711140760507,0.0,0.0003803841356440731
637,0.00200133422281521,0.003069299589154678,0.0007829600177589372
638,0.00066711140760507,0.0,0.00032733642760390927
